NIM,JumlahSKS,Semester,IPK,Lulus
M011181319,21,1,3.535714286,1
M011181344,21,1,3.535714286,1
M011181357,21,1,3.535714286,1
M011181382,21,1,3.535714286,1
M011181518,21,1,3.535714286,1
M011181519,21,1,3.535714286,1
D061181011,21,1,3.547619048,1
D061181332,21,1,3.547619048,1
D061181335,21,1,3.547619048,1
D111181318,21,1,3.547619048,1
D131181333,21,1,3.547619048,1
D131181511,21,1,3.547619048,1
M011181063,21,1,3.547619048,1
M011181317,21,1,3.547619048,1
M011181385,21,1,3.547619048,1
R021181317,21,1,3.547619048,1
M011181047,21,1,3.55952381,1
M011181303,21,1,3.55952381,1
M011181355,21,1,3.55952381,1
M011181383,21,1,3.55952381,1
M011181502,21,1,3.55952381,1
D061181022,21,1,3.571428571,1
D061181347,21,1,3.571428571,1
D111181326,21,1,3.571428571,1
D131181323,21,1,3.571428571,1
D131181329,21,1,3.571428571,1
F032181002,21,1,3.571428571,1
K021181304,21,1,3.571428571,1
M011181062,21,1,3.571428571,1
M011181065,21,1,3.571428571,1
M011181318,21,1,3.571428571,1
M011181329,21,1,3.571428571,1
M011181334,21,1,3.571428571,1
M011181397,21,1,3.571428571,1
D061181001,21,1,3.583333333,1
D061181323,21,1,3.583333333,1
D111181307,21,1,3.583333333,1
G31111008,21,1,3.583333333,1
M011181019,21,1,3.583333333,1
M011181032,21,1,3.583333333,1
M011181034,21,1,3.583333333,1
M011181046,21,1,3.583333333,1
M011181080,21,1,3.583333333,1
M011181350,21,1,3.583333333,1
M011181362,21,1,3.583333333,1
M011181390,21,1,3.583333333,1
D061181345,21,1,3.595238095,1
D111181009,21,1,3.595238095,1
D131181309,21,1,3.595238095,1
D131181313,21,1,3.595238095,1
M011181011,21,1,3.595238095,1
M011181020,21,1,3.595238095,1
M011181024,21,1,3.595238095,1
M011181066,21,1,3.595238095,1
M011181312,21,1,3.595238095,1
D061181021,21,1,3.607142857,1
D061181029,21,1,3.607142857,1
D061181329,21,1,3.607142857,1
D111181020,21,1,3.607142857,1
D111181331,21,1,3.607142857,1
D111181332,21,1,3.607142857,1
D131181319,21,1,3.607142857,1
D131181337,21,1,3.607142857,1
L11111014,21,1,3.607142857,1
M011181009,21,1,3.607142857,1
M011181035,21,1,3.607142857,1
M011181338,21,1,3.607142857,1
D061181002,21,1,3.619047619,1
D111181305,21,1,3.619047619,1
D111181701,21,1,3.619047619,1
D131181023,21,1,3.619047619,1
D131181311,21,1,3.619047619,1
D131181331,21,1,3.619047619,1
G31111904,21,1,3.619047619,1
M011181025,21,1,3.619047619,1
M011181308,21,1,3.619047619,1
M011181315,21,1,3.619047619,1
M011181322,21,1,3.619047619,1
M011181324,21,1,3.619047619,1
D131181513,21,1,3.630952381,1
M011181021,21,1,3.630952381,1
M011181083,21,1,3.630952381,1
M011181335,21,1,3.630952381,1
M011181387,21,1,3.630952381,1
D061181322,21,1,3.642857143,1
E31111270,21,1,3.642857143,1
F022181020,21,1,3.642857143,1
K021181003,21,1,3.642857143,1
K021181326,21,1,3.642857143,1
M011181003,21,1,3.642857143,1
M011181037,21,1,3.642857143,1
M011181305,21,1,3.642857143,1
M011181331,21,1,3.642857143,1
M011181340,21,1,3.642857143,1
M011181341,21,1,3.642857143,1
M011181393,21,1,3.642857143,1
R021181322,21,1,3.642857143,1
D111181017,21,1,3.654761905,1
D111181021,21,1,3.654761905,1
D131181307,21,1,3.654761905,1
D131181505,21,1,3.654761905,1
M011181008,21,1,3.654761905,1
M011181030,21,1,3.654761905,1
M011181038,21,1,3.654761905,1
D111181019,21,1,3.666666667,1
F51111649,21,1,3.666666667,1
G31111261,21,1,3.666666667,1
K021181511,21,1,3.666666667,1
M011181005,21,1,3.666666667,1
M011181007,21,1,3.666666667,1
M011181381,21,1,3.666666667,1
M011181509,21,1,3.666666667,1
R021181314,21,1,3.666666667,1
D061181315,21,1,3.678571429,1
D131181008,21,1,3.678571429,1
K021181503,21,1,3.678571429,1
M011181012,21,1,3.678571429,1
M011181013,21,1,3.678571429,1
M011181027,21,1,3.678571429,1
M011181044,21,1,3.678571429,1
M011181364,21,1,3.678571429,1
R021181304,21,1,3.678571429,1
R021181307,21,1,3.678571429,1
R021181320,21,1,3.678571429,1
D061181026,21,1,3.69047619,1
D111181014,21,1,3.69047619,1
D111181312,21,1,3.69047619,1
E31111253,21,1,3.69047619,1
E31111284,21,1,3.69047619,1
K021181020,21,1,3.69047619,1
K021181313,21,1,3.69047619,1
M011181028,21,1,3.69047619,1
M011181040,21,1,3.69047619,1
M011181064,21,1,3.69047619,1
M011181360,21,1,3.69047619,1
M011181507,21,1,3.69047619,1
M011181516,21,1,3.69047619,1
R021181515,21,1,3.69047619,1
E31111271,21,1,3.702380952,1
K021181330,21,1,3.702380952,1
K021181512,21,1,3.702380952,1
M011181004,21,1,3.702380952,1
M011181006,21,1,3.702380952,1
M011181503,21,1,3.702380952,1
D061181512,21,1,3.714285714,1
D111181012,21,1,3.714285714,1
D111181306,21,1,3.714285714,1
D111181330,21,1,3.714285714,1
K021181301,21,1,3.714285714,1
K021181328,21,1,3.714285714,1
K021181513,21,1,3.714285714,1
M011181015,21,1,3.714285714,1
M011181029,21,1,3.714285714,1
M011181075,21,1,3.714285714,1
R021181505,21,1,3.714285714,1
D061181342,21,1,3.726190476,1
D131181011,21,1,3.726190476,1
K011181707,21,1,3.726190476,1
M011181002,21,1,3.726190476,1
M011181010,21,1,3.726190476,1
D061181012,21,1,3.738095238,1
D131181005,21,1,3.738095238,1
G31111005,21,1,3.738095238,1
K021181505,21,1,3.738095238,1
M011181039,21,1,3.738095238,1
R021181018,21,1,3.738095238,1
C13114508,21,1,3.75,1
K021181312,21,1,3.75,1
K021181514,21,1,3.75,1
M011181016,21,1,3.75,1
R021181308,21,1,3.75,1
R021181315,21,1,3.75,1
R021181501,21,1,3.75,1
R021181503,21,1,3.75,1
D061181507,21,1,3.761904762,1
G31111010,21,1,3.761904762,1
K021181016,21,1,3.761904762,1
K021181305,21,1,3.761904762,1
K021181314,21,1,3.761904762,1
K021181321,21,1,3.761904762,1
M011181026,21,1,3.761904762,1
M011181388,21,1,3.761904762,1
M011181402,21,1,3.761904762,1
D061181013,21,1,3.773809524,1
K021181316,21,1,3.773809524,1
M011181311,21,1,3.773809524,1
M011181353,21,1,3.773809524,1
M011181369,21,1,3.773809524,1
R021181010,21,1,3.773809524,1
R021181011,21,1,3.773809524,1
R021181305,21,1,3.773809524,1
R021181325,21,1,3.773809524,1
R021181512,21,1,3.773809524,1
R021181514,21,1,3.773809524,1
D131181315,21,1,3.785714286,1
D131181503,21,1,3.785714286,1
F032181001,21,1,3.785714286,1
K021181022,21,1,3.785714286,1
K021181303,21,1,3.785714286,1
K021181308,21,1,3.785714286,1
K021181319,21,1,3.785714286,1
K021181324,21,1,3.785714286,1
M011181082,21,1,3.785714286,1
R021181303,21,1,3.785714286,1
R021181507,21,1,3.785714286,1
R021181509,21,1,3.785714286,1
D131181021,21,1,3.797619048,1
K021181002,21,1,3.797619048,1
K021181310,21,1,3.797619048,1
K021181311,21,1,3.797619048,1
M011181023,21,1,3.797619048,1
M011181041,21,1,3.797619048,1
M011181361,21,1,3.797619048,1
M011181514,21,1,3.797619048,1
D061181014,21,1,3.80952381,1
D111181005,21,1,3.80952381,1
D111181006,21,1,3.80952381,1
K021181008,21,1,3.80952381,1
K021181333,21,1,3.80952381,1
K021181502,21,1,3.80952381,1
M011181051,21,1,3.80952381,1
M011181354,21,1,3.80952381,1
R021181004,21,1,3.80952381,1
R021181013,21,1,3.80952381,1
R021181015,21,1,3.80952381,1
R021181016,21,1,3.80952381,1
R021181017,21,1,3.80952381,1
R021181301,21,1,3.80952381,1
R021181306,21,1,3.80952381,1
R021181310,21,1,3.80952381,1
R021181508,21,1,3.80952381,1
K021181021,21,1,3.821428571,1
K021181306,21,1,3.821428571,1
M011181049,21,1,3.821428571,1
R021181008,21,1,3.821428571,1
D131181003,21,1,3.833333333,1
D131181507,21,1,3.833333333,1
K012181129,21,1,3.833333333,1
K021181001,21,1,3.833333333,1
K021181019,21,1,3.833333333,1
R021181003,21,1,3.833333333,1
R021181014,21,1,3.833333333,1
R021181321,21,1,3.833333333,1
R021181324,21,1,3.833333333,1
K021181007,21,1,3.845238095,1
K021181010,21,1,3.845238095,1
K021181334,21,1,3.845238095,1
K021181501,21,1,3.845238095,1
M011181359,21,1,3.845238095,1
R021181002,21,1,3.845238095,1
R021181005,21,1,3.845238095,1
R021181009,21,1,3.845238095,1
R021181312,21,1,3.845238095,1
R021181319,21,1,3.845238095,1
R021181504,21,1,3.845238095,1
D061181016,21,1,3.857142857,1
D061181030,21,1,3.857142857,1
D061181511,21,1,3.857142857,1
K021181017,21,1,3.857142857,1
K021181018,21,1,3.857142857,1
K021181309,21,1,3.857142857,1
K021181331,21,1,3.857142857,1
K021181506,21,1,3.857142857,1
M011181018,21,1,3.857142857,1
K021181009,21,1,3.869047619,1
K021181320,21,1,3.869047619,1
K021181323,21,1,3.869047619,1
K021181327,21,1,3.869047619,1
R021181006,21,1,3.869047619,1
R021181012,21,1,3.869047619,1
R021181302,21,1,3.869047619,1
R021181316,21,1,3.869047619,1
R021181318,21,1,3.869047619,1
R021181502,21,1,3.869047619,1
D111181018,21,1,3.880952381,1
K021181015,21,1,3.880952381,1
K021181024,21,1,3.880952381,1
K021181302,21,1,3.880952381,1
K021181509,21,1,3.880952381,1
K021181510,21,1,3.880952381,1
M011181367,21,1,3.880952381,1
R021181019,21,1,3.880952381,1
D131181015,21,1,3.892857143,1
K021181012,21,1,3.892857143,1
K021181307,21,1,3.892857143,1
K021181315,21,1,3.892857143,1
K021181317,21,1,3.892857143,1
K021181322,21,1,3.892857143,1
K021181325,21,1,3.892857143,1
K021181507,21,1,3.892857143,1
M011181048,21,1,3.892857143,1
M011181001,21,1,3.904761905,1
M011181384,21,1,3.904761905,1
R021181007,21,1,3.904761905,1
R021181506,21,1,3.904761905,1
K021181004,21,1,3.916666667,1
K021181005,21,1,3.916666667,1
K021181006,21,1,3.916666667,1
K021181011,21,1,3.916666667,1
K021181329,21,1,3.916666667,1
M011181365,21,1,3.916666667,1
K021181013,21,1,3.928571429,1
K021181014,21,1,3.928571429,1
K021181701,21,1,3.928571429,1
R021181001,21,1,3.928571429,1
K021181504,21,1,3.94047619,1
R021181311,21,1,3.94047619,1
K021181332,21,1,3.952380952,1
K021181318,21,1,3.964285714,1
K021181508,21,1,3.976190476,1
F032181004,21,1,4,1
K012181032,21,1,4,1
F21109344,22,5,0.681818182,1
D11109346,22,5,1.272727273,1
D32111002,22,5,1.284090909,1
D11109349,22,5,2.045454545,1
D52108866,22,4,0.727272727,1
D22110293,22,4,0.954545455,1
F21109330,22,4,1.318181818,1
H21110269,22,4,1.409090909,1
B11110047,22,4,1.5,1
D61108852,22,4,1.602272727,1
A21110121,22,4,1.704545455,1
D33111007,22,4,2.136363636,1
F11110255,22,4,2.159090909,1
D32110262,22,4,2.340909091,1
E11111008,22,4,2.522727273,1
F81109262,22,4,2.613636364,1
F61110251,22,4,2.761363636,1
D51111292,22,4,2.897727273,1
K11111403,22,4,3.113636364,1
D11109333,22,4,3.340909091,1
F91108297,22,3,0.090909091,1
H21108267,22,3,0.784090909,1
B11110340,22,3,1.113636364,1
F31108287,22,3,1.227272727,1
F21109343,22,3,1.272727273,1
E51108266,22,3,1.329545455,1
D41110258,22,3,1.477272727,1
D11109252,22,3,1.818181818,1
A21111305,22,3,2.215909091,1
D33110260,22,3,2.215909091,1
K11111111,22,3,2.306818182,1
D11111106,22,3,2.318181818,1
F81109003,22,3,2.431818182,1
F21109380,22,3,2.636363636,1
E11111282,22,3,2.659090909,1
L22111007,22,3,2.659090909,1
D41114703,22,3,2.818181818,1
A21111288,22,3,2.852272727,1
C12109274J,22,3,2.909090909,1
G11110354,22,3,2.920454545,1
D21111254,22,3,2.931818182,1
D11108286,22,3,2.988636364,1
D33110280,22,3,3.011363636,1
D51111258,22,3,3.113636364,1
E21111251,22,3,3.147727273,1
K11108848,22,3,3.181818182,1
E11111270,22,3,3.204545455,1
E31111115,22,3,3.25,1
K11111605,22,3,3.340909091,1
D51111012,22,3,3.363636364,1
D51111103,22,3,3.375,1
E31111101,22,3,3.454545455,1
L24111263,22,3,3.5,1
L24111256,22,3,3.568181818,1
L24111007,22,3,3.829545455,1
L24111102,22,3,3.965909091,1
D61109254,22,2,0,1
H31111292,22,2,0,1
H41112902,22,2,0,1
L24107021,22,2,0,1
F51108255,22,2,0.340909091,1
L22110264,22,2,0.75,1
H41112906,22,2,0.795454545,1
N11107641,22,2,1.386363636,1
D61107019,22,2,1.454545455,1
E41108333,22,2,1.840909091,1
C12112635,22,2,1.909090909,1
B11112045,22,2,2.045454545,1
D61108255,22,2,2.261363636,1
D31112251,22,2,2.363636364,1
O11111276,22,2,2.511363636,1
D51110276,22,2,2.556818182,1
D22107034,22,2,2.636363636,1
F21108413,22,2,2.636363636,1
D11107111,22,2,2.647727273,1
D33112254,22,2,2.795454545,1
H11110902,22,2,2.795454545,1
O11111111,22,2,2.806818182,1
F91111001,22,2,2.886363636,1
C11111371,22,2,2.920454545,1
O11111270,22,2,2.920454545,1
B11110474,22,2,2.931818182,1
D32112260,22,2,2.931818182,1
O11111106,22,2,2.943181818,1
E042171008,22,2,2.954545455,1
F51111640,22,2,2.954545455,1
G41109253,22,2,2.977272727,1
F21111285,22,2,3,1
N11110134,22,2,3.056818182,1
N11110276,22,2,3.068181818,1
O11111104,22,2,3.090909091,1
D33112001,22,2,3.102272727,1
D62111265,22,2,3.102272727,1
O11111282,22,2,3.113636364,1
L22111287,22,2,3.147727273,1
N11110102,22,2,3.159090909,1
D62111271,22,2,3.215909091,1
O11111273,22,2,3.227272727,1
O11111257,22,2,3.238636364,1
L22111281,22,2,3.272727273,1
L24111261,22,2,3.272727273,1
L22111283,22,2,3.306818182,1
C11111150,22,2,3.318181818,1
E31111287,22,2,3.318181818,1
H41110003,22,2,3.318181818,1
O11111271,22,2,3.318181818,1
E31111272,22,2,3.352272727,1
K11111329,22,2,3.352272727,1
E31111274,22,2,3.375,1
O11111260,22,2,3.397727273,1
D62111254,22,2,3.465909091,1
E31111286,22,2,3.488636364,1
F91111010,22,2,3.5,1
K11113720,22,2,3.5,1
O11111279,22,2,3.5,1
D51111272,22,2,3.511363636,1
L11111101,22,2,3.511363636,1
E31111105,22,2,3.545454545,1
E31111266,22,2,3.545454545,1
L24111011,22,2,3.545454545,1
L24111267,22,2,3.545454545,1
O11111255,22,2,3.568181818,1
L24111275,22,2,3.579545455,1
E31111902,22,2,3.590909091,1
O11111266,22,2,3.590909091,1
L24111257,22,2,3.602272727,1
E31111106,22,2,3.613636364,1
D31112002,22,2,3.647727273,1
F21111015,22,2,3.681818182,1
L24111255,22,2,3.681818182,1
L24111262,22,2,3.681818182,1
L24111265,22,2,3.681818182,1
F21111254,22,2,3.727272727,1
L24111274,22,2,3.727272727,1
L24111253,22,2,3.738636364,1
D22110274,22,2,3.75,1
L24111012,22,2,3.761363636,1
L24111601,22,2,3.761363636,1
B012172030,22,2,3.784090909,1
D31112260,22,2,3.840909091,1
B012172027,22,2,3.863636364,1
B012172032,22,2,3.875,1
B012172031,22,2,3.920454545,1
B012172029,22,2,3.931818182,1
A11115022,22,1,0,1
A11115023,22,1,0,1
A21114519,22,1,0,1
A21115049,22,1,0,1
A21115702,22,1,0,1
A31113301,22,1,0,1
A31113534,22,1,0,1
A31114021,22,1,0,1
A31114314,22,1,0,1
A31114701,22,1,0,1
A31115320,22,1,0,1
A31116537,22,1,0,1
C051171502,22,1,0,1
D101171311,22,1,0,1
D11113332,22,1,0,1
D51112906,22,1,0,1
D52116005,22,1,0,1
D61112260,22,1,0,1
E011171520,22,1,0,1
F051171302,22,1,0,1
F051171513,22,1,0,1
F21115018,22,1,0,1
F21115301,22,1,0,1
F21115319,22,1,0,1
F31114304,22,1,0,1
F41116502,22,1,0,1
F81116305,22,1,0,1
F81116514,22,1,0,1
H061181006,22,1,0,1
H061181302,22,1,0,1
H12112262,22,1,0,1
H31113005,22,1,0,1
H31113317,22,1,0,1
H31113322,22,1,0,1
H31113332,22,1,0,1
H41113010,22,1,0,1
H41113047,22,1,0,1
H41113060,22,1,0,1
H41113325,22,1,0,1
K11112039,22,1,0,1
K11112119,22,1,0,1
K11114089,22,1,0,1
K11114343,22,1,0,1
K11114347,22,1,0,1
L011171514,22,1,0,1
L011181045,22,1,0,1
L011181305,22,1,0,1
L021181336,22,1,0,1
L031181306,22,1,0,1
L22116311,22,1,0,1
N11112254,22,1,0,1
N11112312,22,1,0,1
N11116519,22,1,0,1
N11116540,22,1,0,1
Q11115007,22,1,0,1
A021181538,22,1,0.090909091,1
A11116528,22,1,0.136363636,1
D011181704,22,1,0.136363636,1
H41113022,22,1,0.136363636,1
L22115503,22,1,0.136363636,1
L22114015,22,1,0.170454545,1
L23114005,22,1,0.170454545,1
L24115701,22,1,0.170454545,1
A031171701,22,1,0.181818182,1
D011181531,22,1,0.181818182,1
F041171327,22,1,0.181818182,1
F21115307,22,1,0.181818182,1
K21113303,22,1,0.181818182,1
L011171538,22,1,0.181818182,1
L011171540,22,1,0.181818182,1
L011181306,22,1,0.181818182,1
L031171017,22,1,0.181818182,1
L11114020,22,1,0.181818182,1
L011171325,22,1,0.227272727,1
A11114318,22,1,0.25,1
F041171021,22,1,0.25,1
H071181303,22,1,0.25,1
H071181304,22,1,0.25,1
A31114311,22,1,0.272727273,1
D21114032,22,1,0.272727273,1
F91115302,22,1,0.272727273,1
F91115503,22,1,0.272727273,1
H12112281,22,1,0.272727273,1
H41113024,22,1,0.272727273,1
H41113028,22,1,0.272727273,1
I11112064,22,1,0.272727273,1
A31114316,22,1,0.318181818,1
A31115330,22,1,0.318181818,1
K11114336,22,1,0.318181818,1
L22115314,22,1,0.318181818,1
A021181521,22,1,0.340909091,1
A11116021,22,1,0.340909091,1
A31114303,22,1,0.340909091,1
H41113331,22,1,0.340909091,1
L011171327,22,1,0.340909091,1
A11116032,22,1,0.363636364,1
D081181022,22,1,0.363636364,1
D32116004,22,1,0.363636364,1
D32116308,22,1,0.363636364,1
D32116501,22,1,0.363636364,1
F041171335,22,1,0.363636364,1
F081181301,22,1,0.363636364,1
L021171504,22,1,0.363636364,1
Q11114006,22,1,0.363636364,1
D11116530,22,1,0.409090909,1
Q11114002,22,1,0.409090909,1
A31115009,22,1,0.431818182,1
A31114525,22,1,0.454545455,1
D011181355,22,1,0.477272727,1
L23114504,22,1,0.488636364,1
A11115309,22,1,0.5,1
E51116515,22,1,0.511363636,1
F51116507,22,1,0.522727273,1
L22114022,22,1,0.534090909,1
A021181809,22,1,0.545454545,1
B11112917,22,1,0.545454545,1
E061181014,22,1,0.545454545,1
E061181330,22,1,0.545454545,1
F21115311,22,1,0.545454545,1
L031181341,22,1,0.545454545,1
L11114314,22,1,0.545454545,1
A21116523,22,1,0.556818182,1
L11114025,22,1,0.579545455,1
L041181701,22,1,0.590909091,1
A011181352,22,1,0.636363636,1
K011181326,22,1,0.636363636,1
A21115321,22,1,0.659090909,1
L24115014,22,1,0.681818182,1
L24115516,22,1,0.693181818,1
K11113034,22,1,0.704545455,1
L11114308,22,1,0.727272727,1
L24115313,22,1,0.738636364,1
F041181038,22,1,0.772727273,1
H061181337,22,1,0.772727273,1
K11113085,22,1,0.795454545,1
N011171348,22,1,0.795454545,1
F081171506,22,1,0.840909091,1
F31114002,22,1,0.840909091,1
A031181020,22,1,0.852272727,1
E021181322,22,1,0.909090909,1
H31113314,22,1,0.977272727,1
L031181346,22,1,1,1
H021181319,22,1,1.022727273,1
L24115518,22,1,1.022727273,1
H071181001,22,1,1.045454545,1
A21113025,22,1,1.125,1
H21113006,22,1,1.159090909,1
E021181314,22,1,1.181818182,1
H071181322,22,1,1.193181818,1
H021181305,22,1,1.204545455,1
D011181807,22,1,1.227272727,1
E51115312,22,1,1.227272727,1
A021181368,22,1,1.238636364,1
L041181308,22,1,1.261363636,1
H31113026,22,1,1.295454545,1
L011171535,22,1,1.295454545,1
D011181339,22,1,1.340909091,1
B11111390,22,1,1.363636364,1
D011171308,22,1,1.386363636,1
L011171518,22,1,1.386363636,1
L031171509,22,1,1.397727273,1
L041181302,22,1,1.397727273,1
A21116803,22,1,1.409090909,1
H071181512,22,1,1.431818182,1
K11116810,22,1,1.454545455,1
A011171328,22,1,1.477272727,1
A011181331,22,1,1.5,1
L22116302,22,1,1.522727273,1
A021181526,22,1,1.545454545,1
E041171515,22,1,1.579545455,1
A31113705,22,1,1.590909091,1
H061181315,22,1,1.590909091,1
L011181005,22,1,1.590909091,1
A011181355,22,1,1.636363636,1
A031181048,22,1,1.647727273,1
E051181319,22,1,1.647727273,1
L011171019,22,1,1.659090909,1
E061181307,22,1,1.693181818,1
F081171511,22,1,1.795454545,1
H41113510,22,1,1.875,1
E011171311,22,1,1.897727273,1
L051181333,22,1,1.897727273,1
H021181327,22,1,1.909090909,1
A021181537,22,1,1.931818182,1
A011181516,22,1,2,1
K011181803,22,1,2.045454545,1
F051171310,22,1,2.090909091,1
A011181509,22,1,2.102272727,1
E051181311,22,1,2.113636364,1
D011181521,22,1,2.125,1
D011181318,22,1,2.136363636,1
D011181348,22,1,2.147727273,1
H021181326,22,1,2.159090909,1
L011181345,22,1,2.159090909,1
H021181016,22,1,2.204545455,1
F041181302,22,1,2.227272727,1
A031181525,22,1,2.238636364,1
H061181304,22,1,2.25,1
H21113319,22,1,2.25,1
L011181367,22,1,2.261363636,1
H071181504,22,1,2.284090909,1
L041181333,22,1,2.295454545,1
L051181023,22,1,2.306818182,1
H021181022,22,1,2.318181818,1
J11112279,22,1,2.318181818,1
H071181511,22,1,2.363636364,1
L021181006,22,1,2.375,1
D011181356,22,1,2.386363636,1
A021181533,22,1,2.409090909,1
D011181525,22,1,2.409090909,1
L011181356,22,1,2.431818182,1
E061181350,22,1,2.443181818,1
E051181510,22,1,2.454545455,1
A11112110,22,1,2.465909091,1
A021181524,22,1,2.477272727,1
L011181366,22,1,2.477272727,1
L041181322,22,1,2.477272727,1
A011171702,22,1,2.488636364,1
D011181314,22,1,2.488636364,1
L22115506,22,1,2.5,1
A011181507,22,1,2.511363636,1
L021181332,22,1,2.511363636,1
L011181339,22,1,2.534090909,1
D011181303,22,1,2.545454545,1
H021181007,22,1,2.545454545,1
A011181351,22,1,2.568181818,1
A011181513,22,1,2.579545455,1
H021181325,22,1,2.590909091,1
L011181510,22,1,2.590909091,1
L041181502,22,1,2.590909091,1
A011181330,22,1,2.602272727,1
A011181336,22,1,2.602272727,1
E051181511,22,1,2.602272727,1
A011181315,22,1,2.625,1
A011181343,22,1,2.647727273,1
L021181318,22,1,2.647727273,1
D011181703,22,1,2.659090909,1
E051181516,22,1,2.659090909,1
K21113503,22,1,2.670454545,1
A021181348,22,1,2.681818182,1
A021181539,22,1,2.681818182,1
H021181323,22,1,2.681818182,1
A011181357,22,1,2.693181818,1
D011181312,22,1,2.693181818,1
D101181511,22,1,2.704545455,1
E011181514,22,1,2.704545455,1
A21115509,22,1,2.715909091,1
D011181323,22,1,2.715909091,1
E12113501,22,1,2.715909091,1
A031181308,22,1,2.727272727,1
D011181034,22,1,2.727272727,1
H061181312,22,1,2.727272727,1
D011181519,22,1,2.75,1
A031181356,22,1,2.761363636,1
H071181507,22,1,2.761363636,1
D011181349,22,1,2.784090909,1
L11116516,22,1,2.784090909,1
A021181509,22,1,2.795454545,1
C11111206,22,1,2.795454545,1
E051181012,22,1,2.795454545,1
